start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-02-25,2000,1998,0.5055,0.49450000000000005,111,233,1654,2,0,0,0.00851063829787234,0.173,0.13978494623655913,0.18181818181818182,0.13380281690140844
2021-01-01,2021-02-26,2000,1998,0.5055,0.49450000000000005,114,239,1645,2,0,0,0.008298755186721992,0.1775,0.13978494623655913,0.18181818181818182,0.14084507042253522
2021-01-01,2021-02-27,2000,1998,0.5055,0.49450000000000005,113,245,1640,2,0,0,0.008097165991902834,0.18,0.13978494623655913,0.18181818181818182,0.14084507042253522
2021-01-01,2021-02-28,2000,1998,0.5055,0.49450000000000005,114,251,1633,2,0,0,0.007905138339920948,0.1835,0.13978494623655913,0.18181818181818182,0.14084507042253522
2021-01-01,2021-03-01,2000,1998,0.5055,0.49450000000000005,116,256,1626,2,0,0,0.007751937984496124,0.187,0.13978494623655913,0.18181818181818182,0.14788732394366197
2021-01-01,2021-03-02,2000,1998,0.5055,0.49450000000000005,121,261,1616,2,0,0,0.0076045627376425855,0.192,0.13978494623655913,0.18181818181818182,0.14788732394366197
2021-01-01,2021-03-03,2000,1998,0.5055,0.49450000000000005,124,267,1607,2,0,0,0.007434944237918215,0.1965,0.13978494623655913,0.18181818181818182,0.1619718309859155
2021-01-01,2021-03-04,2000,1998,0.5055,0.49450000000000005,128,272,1598,2,0,0,0.0072992700729927005,0.201,0.15053763440860216,0.20454545454545456,0.16901408450704225
2021-01-01,2021-03-05,2000,1998,0.5055,0.49450000000000005,132,274,1592,2,0,0,0.007246376811594203,0.204,0.15053763440860216,0.20454545454545456,0.176056338028169
2021-01-01,2021-03-06,2000,1997,0.5055,0.49450000000000005,127,284,1586,3,0,0,0.010452961672473868,0.207,0.16129032258064516,0.20454545454545456,0.176056338028169
2021-01-01,2021-03-07,2000,1997,0.5055,0.49450000000000005,132,288,1577,3,0,0,0.010309278350515464,0.2115,0.16129032258064516,0.22727272727272727,0.19014084507042253
2021-01-01,2021-03-08,2000,1997,0.5055,0.49450000000000005,136,295,1566,3,0,0,0.010067114093959731,0.217,0.17204301075268819,0.22727272727272727,0.19718309859154928
2021-01-01,2021-03-09,2000,1997,0.5055,0.49450000000000005,136,300,1561,3,0,0,0.009900990099009901,0.2195,0.1827956989247312,0.22727272727272727,0.20422535211267606
2021-01-01,2021-03-10,2000,1996,0.5055,0.49450000000000005,139,305,1552,4,0,0,0.012944983818770227,0.224,0.1827956989247312,0.25,0.2112676056338028
2021-01-01,2021-03-11,2000,1996,0.5055,0.49450000000000005,136,313,1547,4,0,0,0.012618296529968454,0.2265,0.1935483870967742,0.25,0.2112676056338028
2021-01-01,2021-03-12,2000,1996,0.5055,0.49450000000000005,135,323,1538,4,0,0,0.012232415902140673,0.231,0.22580645161290322,0.25,0.22535211267605634
2021-01-01,2021-03-13,2000,1996,0.5055,0.49450000000000005,134,332,1530,4,0,0,0.011904761904761904,0.235,0.22580645161290322,0.29545454545454547,0.22535211267605634
2021-01-01,2021-03-14,2000,1996,0.5055,0.49450000000000005,137,340,1519,4,0,0,0.011627906976744186,0.2405,0.23655913978494625,0.3181818181818182,0.22535211267605634
